學年度,學校代碼,學校名稱,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
112,7,國立陽明交通大學,醫學系,D 日,B 學士,891,78,137,18 新竹市,1 一般
112,7,國立陽明交通大學,臨床醫學研究所,D 日,D 博士,128,0,17,18 新竹市,1 一般
112,7,國立陽明交通大學,臨床醫學研究所,D 日,M 碩士,25,7,13,18 新竹市,1 一般
112,7,國立陽明交通大學,臨床醫學研究所,N 職,M 碩士,11,0,2,18 新竹市,1 一般
112,7,國立陽明交通大學,分子醫學博士學位學程,D 日,D 博士,102,2,11,18 新竹市,1 一般
112,7,國立陽明交通大學,生理學研究所,D 日,D 博士,8,0,4,18 新竹市,1 一般
112,7,國立陽明交通大學,生理學研究所,D 日,M 碩士,38,7,17,18 新竹市,1 一般
112,7,國立陽明交通大學,神經科學研究所,D 日,D 博士,27,0,2,18 新竹市,1 一般
112,7,國立陽明交通大學,神經科學研究所,D 日,M 碩士,45,9,4,18 新竹市,1 一般
112,7,國立陽明交通大學,解剖學及細胞生物學研究所,D 日,M 碩士,52,7,7,18 新竹市,1 一般
112,7,國立陽明交通大學,急重症醫學研究所,D 日,D 博士,29,0,0,18 新竹市,1 一般
112,7,國立陽明交通大學,急重症醫學研究所,D 日,M 碩士,21,7,8,18 新竹市,1 一般
112,7,國立陽明交通大學,腦科學研究所,D 日,D 博士,52,0,17,18 新竹市,1 一般
112,7,國立陽明交通大學,腦科學研究所,D 日,M 碩士,50,9,18,18 新竹市,1 一般
112,7,國立陽明交通大學,轉譯醫學博士學位學程,D 日,D 博士,9,2,0,18 新竹市,1 一般
112,7,國立陽明交通大學,藥理學研究所,D 日,D 博士,25,0,2,18 新竹市,1 一般
112,7,國立陽明交通大學,藥理學研究所,D 日,M 碩士,33,7,11,18 新竹市,1 一般
112,7,國立陽明交通大學,跨領域醫學博士學位學程,D 日,D 博士,7,2,0,18 新竹市,1 一般
112,7,國立陽明交通大學,跨領域分子醫學碩士學位學程,D 日,M 碩士,8,3,0,18 新竹市,1 一般
112,7,國立陽明交通大學,護理學系,D 日,D 博士,62,0,8,18 新竹市,1 一般
112,7,國立陽明交通大學,護理學系,N 職,M 碩士,73,0,5,18 新竹市,1 一般
112,7,國立陽明交通大學,護理學系,D 日,B 學士,158,14,38,18 新竹市,1 一般
112,7,國立陽明交通大學,臨床護理研究所,D 日,D 博士,18,0,2,18 新竹市,1 一般
112,7,國立陽明交通大學,臨床護理研究所,D 日,M 碩士,77,8,18,18 新竹市,1 一般
112,7,國立陽明交通大學,社區健康照護研究所,D 日,M 碩士,47,6,8,18 新竹市,1 一般
112,7,國立陽明交通大學,醫學生物技術暨檢驗學系,D 日,D 博士,11,0,0,18 新竹市,1 一般
112,7,國立陽明交通大學,醫學生物技術暨檢驗學系,D 日,M 碩士,48,0,17,18 新竹市,1 一般
112,7,國立陽明交通大學,醫學生物技術暨檢驗學系,D 日,B 學士,153,12,27,18 新竹市,1 一般
112,7,國立陽明交通大學,生物醫學影像暨放射科學系,D 日,D 博士,40,0,10,18 新竹市,1 一般
112,7,國立陽明交通大學,生物醫學影像暨放射科學系,D 日,M 碩士,59,0,17,18 新竹市,1 一般
112,7,國立陽明交通大學,生物醫學影像暨放射科學系,D 日,B 學士,133,13,37,18 新竹市,1 一般
112,7,國立陽明交通大學,生物醫學暨工程科技產業博士學位學程,D 日,D 博士,8,0,0,18 新竹市,1 一般
112,7,國立陽明交通大學,物理治療暨輔助科技學系,D 日,D 博士,25,0,1,18 新竹市,1 一般
112,7,國立陽明交通大學,物理治療暨輔助科技學系,D 日,M 碩士,79,0,19,18 新竹市,1 一般
112,7,國立陽明交通大學,物理治療暨輔助科技學系,D 日,B 學士,225,16,34,18 新竹市,1 一般
112,7,國立陽明交通大學,藥學系,D 日,M 碩士,35,0,14,18 新竹市,1 一般
112,7,國立陽明交通大學,藥學系,D 日,B 學士,183,10,29,18 新竹市,1 一般
112,7,國立陽明交通大學,生物藥學研究所,D 日,D 博士,12,0,0,18 新竹市,1 一般
112,7,國立陽明交通大學,生物藥學研究所,D 日,M 碩士,47,7,18,18 新竹市,1 一般
112,7,國立陽明交通大學,醫藥品法規科學博士學位學程,D 日,D 博士,2,2,0,18 新竹市,1 一般
112,7,國立陽明交通大學,傳統醫藥研究所,D 日,D 博士,41,0,3,18 新竹市,1 一般
112,7,國立陽明交通大學,傳統醫藥研究所,D 日,M 碩士,25,8,8,18 新竹市,1 一般
112,7,國立陽明交通大學,公共衛生研究所,D 日,D 博士,79,0,12,18 新竹市,1 一般
112,7,國立陽明交通大學,公共衛生研究所,D 日,M 碩士,82,10,29,18 新竹市,1 一般
112,7,國立陽明交通大學,衛生福利研究所,D 日,D 博士,20,0,0,18 新竹市,1 一般
112,7,國立陽明交通大學,衛生福利研究所,D 日,M 碩士,42,8,15,18 新竹市,1 一般
112,7,國立陽明交通大學,環境與職業衛生研究所,D 日,D 博士,11,0,1,18 新竹市,1 一般
112,7,國立陽明交通大學,環境與職業衛生研究所,D 日,M 碩士,34,7,12,18 新竹市,1 一般
112,7,國立陽明交通大學,國際衛生碩士學位學程,D 日,M 碩士,33,2,13,18 新竹市,1 一般
112,7,國立陽明交通大學,食品安全及健康風險評估研究所,D 日,M 碩士,31,5,14,18 新竹市,1 一般
112,7,國立陽明交通大學,跨專業長期照顧與管理碩士學位學程,D 日,M 碩士,48,2,2,18 新竹市,1 一般
112,7,國立陽明交通大學,運輸與物流管理學系,D 日,D 博士,24,0,0,18 新竹市,1 一般
112,7,國立陽明交通大學,運輸與物流管理學系,D 日,M 碩士,142,0,46,18 新竹市,1 一般
112,7,國立陽明交通大學,運輸與物流管理學系,D 日,B 學士,193,15,41,18 新竹市,1 一般
112,7,國立陽明交通大學,百川學士學位學程,D 日,B 學士,125,2,20,18 新竹市,1 一般
112,7,國立陽明交通大學,通識及共同科目,D 日,,0,10,0,18 新竹市,1 一般
112,7,國立陽明交通大學,計算機中心,D 日,,0,5,0,18 新竹市,1 一般
112,7,國立陽明交通大學,軍訓教官,D 日,,0,10,0,18 新竹市,1 一般
112,7,國立陽明交通大學,體育室,D 日,,0,17,0,18 新竹市,1 一般
112,7,國立陽明交通大學,語言中心,D 日,,0,9,0,18 新竹市,1 一般
112,7,國立陽明交通大學,其他(包括行政助教),D 日,,0,19,0,18 新竹市,1 一般
112,8,國立中央大學,學習與教學研究所,D 日,D 博士,27,0,2,03 桃園市,1 一般
112,8,國立中央大學,學習與教學研究所,D 日,M 碩士,33,6,7,03 桃園市,1 一般
112,8,國立中央大學,藝術學研究所,D 日,M 碩士,34,5,5,03 桃園市,1 一般
112,8,國立中央大學,歷史研究所,D 日,M 碩士,35,7,4,03 桃園市,1 一般
112,8,國立中央大學,歷史研究所,N 職,M 碩士,42,0,3,03 桃園市,1 一般
112,8,國立中央大學,哲學研究所,D 日,D 博士,30,0,1,03 桃園市,1 一般
112,8,國立中央大學,哲學研究所,D 日,M 碩士,19,6,1,03 桃園市,1 一般
112,8,國立中央大學,哲學研究所,N 職,M 碩士,58,0,8,03 桃園市,1 一般
112,8,國立中央大學,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,16,0,1,03 桃園市,1 一般
112,8,國立中央大學,文學院學士班,D 日,B 學士,76,4,0,03 桃園市,1 一般
112,8,國立中央大學,英美語文學系,D 日,M 碩士,40,0,5,03 桃園市,1 一般
112,8,國立中央大學,英美語文學系,D 日,B 學士,199,15,50,03 桃園市,1 一般
